nid,noflower,yesflower,tpi_zone,hsev,year,inout,nobs,yof,target,flower_year
4379,595,1,1,1,2019,inner,596,2005,4379,2019
4379,1422,3,1,2,2019,inner,1425,2005,4379,2019
4379,5561,30,1,3,2019,inner,5591,2005,4379,2019
4379,3767,28,1,4,2019,inner,3795,2005,4379,2019
4379,521,2,1,5,2019,inner,523,2005,4379,2019
4379,701,2,2,1,2019,inner,703,2005,4379,2019
4379,3630,0,2,2,2019,inner,3630,2005,4379,2019
4379,8037,25,2,3,2019,inner,8062,2005,4379,2019
4379,6190,22,2,4,2019,inner,6212,2005,4379,2019
4379,324,1,2,5,2019,inner,325,2005,4379,2019
4379,338,0,3,1,2019,inner,338,2005,4379,2019
4379,9988,2,3,2,2019,inner,9990,2005,4379,2019
4379,12858,28,3,3,2019,inner,12886,2005,4379,2019
4379,19977,16,3,4,2019,inner,19993,2005,4379,2019
4379,156,3,3,5,2019,inner,159,2005,4379,2019
4379,1244,3,4,2,2019,inner,1247,2005,4379,2019
4379,6423,7,4,3,2019,inner,6430,2005,4379,2019
4379,6190,25,4,4,2019,inner,6215,2005,4379,2019
4379,170,3,4,5,2019,inner,173,2005,4379,2019
4380,2262,17,1,1,2019,inner,2279,2005,4380,2019
4380,6075,2,1,2,2019,inner,6077,2005,4380,2019
4380,3417,13,1,3,2019,inner,3430,2005,4380,2019
4380,4074,1,1,4,2019,inner,4075,2005,4380,2019
4380,377,0,1,5,2019,inner,377,2005,4380,2019
4380,11658,2,2,1,2019,inner,11660,2005,4380,2019
4380,30800,6,2,2,2019,inner,30806,2005,4380,2019
4380,28017,7,2,3,2019,inner,28024,2005,4380,2019
4380,12215,0,2,4,2019,inner,12215,2005,4380,2019
4380,836,0,2,5,2019,inner,836,2005,4380,2019
4380,8811,1,3,1,2019,inner,8812,2005,4380,2019
4380,18786,3,3,2,2019,inner,18789,2005,4380,2019
4380,15964,0,3,3,2019,inner,15964,2005,4380,2019
4380,6710,0,3,4,2019,inner,6710,2005,4380,2019
4380,633,0,3,5,2019,inner,633,2005,4380,2019
4380,1693,1,4,1,2019,inner,1694,2005,4380,2019
4380,4369,1,4,2,2019,inner,4370,2005,4380,2019
4380,2368,0,4,3,2019,inner,2368,2005,4380,2019
4380,2979,0,4,4,2019,inner,2979,2005,4380,2019
4380,442,0,4,5,2019,inner,442,2005,4380,2019
4501,6038,0,1,1,2019,inner,6038,2006,4501,2019
4501,2400,0,1,2,2019,inner,2400,2006,4501,2019
4501,843,0,1,3,2019,inner,843,2006,4501,2019
4501,3836,0,2,1,2019,inner,3836,2006,4501,2019
4501,5865,1,2,2,2019,inner,5866,2006,4501,2019
4501,3126,0,2,3,2019,inner,3126,2006,4501,2019
4501,78,0,2,4,2019,inner,78,2006,4501,2019
4501,7002,7,3,1,2019,inner,7009,2006,4501,2019
4501,8625,4,3,2,2019,inner,8629,2006,4501,2019
4501,1992,1,3,3,2019,inner,1993,2006,4501,2019
4501,53,0,3,4,2019,inner,53,2006,4501,2019
4501,6884,0,4,1,2019,inner,6884,2006,4501,2019
4501,7096,4,4,2,2019,inner,7100,2006,4501,2019
4501,1646,0,4,3,2019,inner,1646,2006,4501,2019
4501,58,0,4,4,2019,inner,58,2006,4501,2019
4504,2270,0,1,1,2019,inner,2270,2006,4504,2019
4504,6296,8,1,2,2019,inner,6304,2006,4504,2019
4504,8816,1,1,3,2019,inner,8817,2006,4504,2019
4504,2974,1,1,4,2019,inner,2975,2006,4504,2019
4504,446,0,1,5,2019,inner,446,2006,4504,2019
4504,6318,9,2,1,2019,inner,6327,2006,4504,2019
4504,26207,20,2,2,2019,inner,26227,2006,4504,2019
4504,16510,18,2,3,2019,inner,16528,2006,4504,2019
4504,3972,2,2,4,2019,inner,3974,2006,4504,2019
4504,497,0,2,5,2019,inner,497,2006,4504,2019
4504,2763,2,3,1,2019,inner,2765,2006,4504,2019
4504,13053,7,3,2,2019,inner,13060,2006,4504,2019
4504,5675,3,3,3,2019,inner,5678,2006,4504,2019
4504,1478,0,3,4,2019,inner,1478,2006,4504,2019
4504,458,0,3,5,2019,inner,458,2006,4504,2019
4504,252,0,4,1,2019,inner,252,2006,4504,2019
4504,2806,2,4,2,2019,inner,2808,2006,4504,2019
4504,3337,8,4,3,2019,inner,3345,2006,4504,2019
4504,673,0,4,4,2019,inner,673,2006,4504,2019
4506,1871,0,2,1,2019,inner,1871,2006,4506,2019
4506,1955,0,2,2,2019,inner,1955,2006,4506,2019
4506,461,1,2,3,2019,inner,462,2006,4506,2019
4506,412,0,3,1,2019,inner,412,2006,4506,2019
4506,693,0,3,2,2019,inner,693,2006,4506,2019
4506,235,0,3,3,2019,inner,235,2006,4506,2019
4957,7862,0,1,1,2019,inner,7862,2007,4957,2019
4957,1509,1,1,2,2019,inner,1510,2007,4957,2019
4957,745,1,1,3,2019,inner,746,2007,4957,2019
4957,5575,6,2,1,2019,inner,5581,2007,4957,2019
4957,9190,2,2,2,2019,inner,9192,2007,4957,2019
4957,4554,1,2,3,2019,inner,4555,2007,4957,2019
4957,102,0,2,4,2019,inner,102,2007,4957,2019
4957,6628,7,3,1,2019,inner,6635,2007,4957,2019
4957,15861,11,3,2,2019,inner,15872,2007,4957,2019
4957,5541,1,3,3,2019,inner,5542,2007,4957,2019
4957,102,0,3,4,2019,inner,102,2007,4957,2019
4957,2562,0,4,1,2019,inner,2562,2007,4957,2019
4957,8089,5,4,2,2019,inner,8094,2007,4957,2019
4957,4729,0,4,3,2019,inner,4729,2007,4957,2019
4957,441,0,4,4,2019,inner,441,2007,4957,2019
4961,1876,8,1,1,2019,inner,1884,2007,4961,2019
4961,853,8,1,2,2019,inner,861,2007,4961,2019
4961,130,1,1,3,2019,inner,131,2007,4961,2019
4961,570,3,2,1,2019,inner,573,2007,4961,2019
4961,1206,4,2,2,2019,inner,1210,2007,4961,2019
4961,397,2,2,3,2019,inner,399,2007,4961,2019
4961,402,3,3,1,2019,inner,405,2007,4961,2019
4961,1154,6,3,2,2019,inner,1160,2007,4961,2019
4961,371,1,3,3,2019,inner,372,2007,4961,2019
4961,281,0,4,1,2019,inner,281,2007,4961,2019
4961,1012,3,4,2,2019,inner,1015,2007,4961,2019
4961,354,2,4,3,2019,inner,356,2007,4961,2019
5237,9963,13,1,1,2019,inner,9976,2008,5237,2019
5237,10500,7,1,2,2019,inner,10507,2008,5237,2019
5237,1639,1,1,3,2019,inner,1640,2008,5237,2019
5237,11036,3,2,1,2019,inner,11039,2008,5237,2019
5237,33169,6,2,2,2019,inner,33175,2008,5237,2019
5237,12443,2,2,3,2019,inner,12445,2008,5237,2019
5237,1163,0,2,4,2019,inner,1163,2008,5237,2019
5237,12130,4,3,1,2019,inner,12134,2008,5237,2019
5237,57610,3,3,2,2019,inner,57613,2008,5237,2019
5237,25012,1,3,3,2019,inner,25013,2008,5237,2019
5237,6806,0,3,4,2019,inner,6806,2008,5237,2019
5237,3808,1,4,1,2019,inner,3809,2008,5237,2019
5237,12666,4,4,2,2019,inner,12670,2008,5237,2019
5237,2503,0,4,3,2019,inner,2503,2008,5237,2019
5237,302,0,4,4,2019,inner,302,2008,5237,2019
5360,98,5,1,1,2019,inner,103,2013,5360,2019
5360,476,0,1,2,2019,inner,476,2013,5360,2019
5360,496,0,1,3,2019,inner,496,2013,5360,2019
5360,57,0,2,1,2019,inner,57,2013,5360,2019
5360,171,0,2,2,2019,inner,171,2013,5360,2019
5360,374,0,2,3,2019,inner,374,2013,5360,2019
5360,128,0,3,2,2019,inner,128,2013,5360,2019
5360,135,0,3,3,2019,inner,135,2013,5360,2019
5360,84,0,4,3,2019,inner,84,2013,5360,2019
5369,111,0,1,1,2019,inner,111,2013,5369,2019
5369,1144,0,1,2,2019,inner,1144,2013,5369,2019
5369,1421,0,1,3,2019,inner,1421,2013,5369,2019
5369,454,0,1,4,2019,inner,454,2013,5369,2019
5369,111,0,2,2,2019,inner,111,2013,5369,2019
5369,430,0,2,3,2019,inner,430,2013,5369,2019
5369,187,0,2,4,2019,inner,187,2013,5369,2019
5369,73,0,3,3,2019,inner,73,2013,5369,2019
5369,64,0,3,4,2019,inner,64,2013,5369,2019
5492,76,3,1,3,2019,inner,79,2013,5492,2019
5575,4620,2,2,1,2019,inner,4622,2009,5575,2019
5575,15421,11,2,2,2019,inner,15432,2009,5575,2019
5575,5426,1,2,3,2019,inner,5427,2009,5575,2019
5575,189,0,2,4,2019,inner,189,2009,5575,2019
5575,4027,2,3,1,2019,inner,4029,2009,5575,2019
5575,15430,0,3,2,2019,inner,15430,2009,5575,2019
5575,7326,0,3,3,2019,inner,7326,2009,5575,2019
5575,380,0,3,4,2019,inner,380,2009,5575,2019
5575,535,0,4,1,2019,inner,535,2009,5575,2019
5575,1595,0,4,2,2019,inner,1595,2009,5575,2019
5575,1144,0,4,3,2019,inner,1144,2009,5575,2019
5609,5298,52,1,1,2019,inner,5350,2011,5609,2019
5609,8087,43,1,2,2019,inner,8130,2011,5609,2019
5609,1784,13,1,3,2019,inner,1797,2011,5609,2019
5609,85,0,1,4,2019,inner,85,2011,5609,2019
5609,14644,32,2,1,2019,inner,14676,2011,5609,2019
5609,26769,5,2,2,2019,inner,26774,2011,5609,2019
5609,9361,7,2,3,2019,inner,9368,2011,5609,2019
5609,1044,0,2,4,2019,inner,1044,2011,5609,2019
5609,18769,7,3,1,2019,inner,18776,2011,5609,2019
5609,42347,24,3,2,2019,inner,42371,2011,5609,2019
5609,23159,13,3,3,2019,inner,23172,2011,5609,2019
5609,3198,0,3,4,2019,inner,3198,2011,5609,2019
5609,7816,0,4,1,2019,inner,7816,2011,5609,2019
5609,16513,6,4,2,2019,inner,16519,2011,5609,2019
5609,20262,30,4,3,2019,inner,20292,2011,5609,2019
5609,4296,202,4,4,2019,inner,4498,2011,5609,2019
5622,2630,0,2,1,2019,inner,2630,2010,5622,2019
5622,2795,1,2,2,2019,inner,2796,2010,5622,2019
5622,626,0,2,3,2019,inner,626,2010,5622,2019
5622,3644,0,3,1,2019,inner,3644,2010,5622,2019
5622,7718,8,3,2,2019,inner,7726,2010,5622,2019
5622,2908,0,3,3,2019,inner,2908,2010,5622,2019
5622,1294,1,4,1,2019,inner,1295,2010,5622,2019
5622,2608,1,4,2,2019,inner,2609,2010,5622,2019
5622,2331,1,4,3,2019,inner,2332,2010,5622,2019
5622,89,0,4,4,2019,inner,89,2010,5622,2019
5759,710,2,1,1,2019,inner,712,2010,5759,2019
5759,790,7,1,2,2019,inner,797,2010,5759,2019
5759,1958,14,1,3,2019,inner,1972,2010,5759,2019
5759,516,10,1,4,2019,inner,526,2010,5759,2019
5759,2842,4,2,1,2019,inner,2846,2010,5759,2019
5759,2352,4,2,2,2019,inner,2356,2010,5759,2019
5759,6320,4,2,3,2019,inner,6324,2010,5759,2019
5759,3704,0,2,4,2019,inner,3704,2010,5759,2019
5759,3394,2,3,1,2019,inner,3396,2010,5759,2019
5759,1757,1,3,2,2019,inner,1758,2010,5759,2019
5759,2019,2,3,3,2019,inner,2021,2010,5759,2019
5759,1060,1,3,4,2019,inner,1061,2010,5759,2019
5759,1684,6,4,1,2019,inner,1690,2010,5759,2019
5759,2008,4,4,2,2019,inner,2012,2010,5759,2019
5759,1896,6,4,3,2019,inner,1902,2010,5759,2019
5759,636,5,4,4,2019,inner,641,2010,5759,2019
5773,153,0,1,1,2019,inner,153,2010,5773,2019
5773,573,1,1,2,2019,inner,574,2010,5773,2019
5773,2161,4,1,3,2019,inner,2165,2010,5773,2019
5773,1526,1,1,4,2019,inner,1527,2010,5773,2019
5773,814,0,1,5,2019,inner,814,2010,5773,2019
5773,107,0,2,1,2019,inner,107,2010,5773,2019
5773,241,1,2,2,2019,inner,242,2010,5773,2019
5773,2137,6,2,3,2019,inner,2143,2010,5773,2019
5773,1625,1,2,4,2019,inner,1626,2010,5773,2019
5773,1571,1,2,5,2019,inner,1572,2010,5773,2019
5773,103,0,3,1,2019,inner,103,2010,5773,2019
5773,153,1,3,2,2019,inner,154,2010,5773,2019
5773,2687,1,3,3,2019,inner,2688,2010,5773,2019
5773,2988,1,3,4,2019,inner,2989,2010,5773,2019
5773,4421,0,3,5,2019,inner,4421,2010,5773,2019
5773,69,1,4,1,2019,inner,70,2010,5773,2019
5773,163,0,4,2,2019,inner,163,2010,5773,2019
5773,2107,0,4,3,2019,inner,2107,2010,5773,2019
5773,3138,2,4,4,2019,inner,3140,2010,5773,2019
5773,2279,0,4,5,2019,inner,2279,2010,5773,2019
5945,2418,0,2,1,2019,inner,2418,2011,5945,2019
5945,1478,0,2,2,2019,inner,1478,2011,5945,2019
5945,189,1,2,3,2019,inner,190,2011,5945,2019
5945,7720,0,3,1,2019,inner,7720,2011,5945,2019
5945,4922,0,3,2,2019,inner,4922,2011,5945,2019
5945,594,0,3,3,2019,inner,594,2011,5945,2019
5945,51,0,3,4,2019,inner,51,2011,5945,2019
5945,1925,0,4,1,2019,inner,1925,2011,5945,2019
5945,453,0,4,2,2019,inner,453,2011,5945,2019
5945,104,0,4,3,2019,inner,104,2011,5945,2019
5948,138,0,1,1,2019,inner,138,2011,5948,2019
5948,238,1,1,2,2019,inner,239,2011,5948,2019
5948,52,0,1,3,2019,inner,52,2011,5948,2019
5948,84,0,2,1,2019,inner,84,2011,5948,2019
5948,253,0,2,2,2019,inner,253,2011,5948,2019
5948,196,0,2,3,2019,inner,196,2011,5948,2019
5948,68,0,3,1,2019,inner,68,2011,5948,2019
5948,167,0,3,2,2019,inner,167,2011,5948,2019
5948,235,0,3,3,2019,inner,235,2011,5948,2019
5948,106,0,4,1,2019,inner,106,2011,5948,2019
5948,83,0,4,2,2019,inner,83,2011,5948,2019
5953,304,1,1,1,2019,inner,305,2011,5953,2019
5953,350,1,1,2,2019,inner,351,2011,5953,2019
5953,1122,0,2,1,2019,inner,1122,2011,5953,2019
5953,2451,0,2,2,2019,inner,2451,2011,5953,2019
5953,116,0,2,3,2019,inner,116,2011,5953,2019
5953,1125,0,3,1,2019,inner,1125,2011,5953,2019
5953,3790,1,3,2,2019,inner,3791,2011,5953,2019
5953,367,0,3,3,2019,inner,367,2011,5953,2019
5953,2286,0,4,1,2019,inner,2286,2011,5953,2019
5953,2091,0,4,2,2019,inner,2091,2011,5953,2019
5953,111,0,4,3,2019,inner,111,2011,5953,2019
5957,231,0,1,2,2019,inner,231,2011,5957,2019
5957,4756,1,2,1,2019,inner,4757,2011,5957,2019
5957,7527,1,2,2,2019,inner,7528,2011,5957,2019
5957,2154,0,2,3,2019,inner,2154,2011,5957,2019
5957,67,0,2,4,2019,inner,67,2011,5957,2019
5957,4303,2,3,1,2019,inner,4305,2011,5957,2019
5957,4960,0,3,2,2019,inner,4960,2011,5957,2019
5957,3033,0,3,3,2019,inner,3033,2011,5957,2019
5957,253,0,3,4,2019,inner,253,2011,5957,2019
5957,300,0,4,1,2019,inner,300,2011,5957,2019
5957,2420,0,4,2,2019,inner,2420,2011,5957,2019
5957,2115,0,4,3,2019,inner,2115,2011,5957,2019
5957,494,0,4,4,2019,inner,494,2011,5957,2019
5958,1086,0,2,1,2019,inner,1086,2011,5958,2019
5958,3222,0,2,2,2019,inner,3222,2011,5958,2019
5958,1714,0,2,3,2019,inner,1714,2011,5958,2019
5958,78,0,2,4,2019,inner,78,2011,5958,2019
5958,1369,1,3,1,2019,inner,1370,2011,5958,2019
5958,6310,0,3,2,2019,inner,6310,2011,5958,2019
5958,1774,0,3,3,2019,inner,1774,2011,5958,2019
5958,66,0,4,1,2019,inner,66,2011,5958,2019
5958,95,0,4,2,2019,inner,95,2011,5958,2019
5959,609,19,2,1,2019,inner,628,2011,5959,2019
5959,1314,0,2,2,2019,inner,1314,2011,5959,2019
5959,289,0,2,3,2019,inner,289,2011,5959,2019
5959,400,1,3,1,2019,inner,401,2011,5959,2019
5959,3068,0,3,2,2019,inner,3068,2011,5959,2019
5959,1271,0,3,3,2019,inner,1271,2011,5959,2019
5969,124,0,2,1,2019,inner,124,2011,5969,2019
5969,359,0,2,2,2019,inner,359,2011,5969,2019
5969,205,0,2,3,2019,inner,205,2011,5969,2019
5969,63,0,2,4,2019,inner,63,2011,5969,2019
5969,304,1,3,1,2019,inner,305,2011,5969,2019
5969,1168,1,3,2,2019,inner,1169,2011,5969,2019
5969,647,0,3,3,2019,inner,647,2011,5969,2019
5969,718,0,3,4,2019,inner,718,2011,5969,2019
5969,371,0,4,3,2019,inner,371,2011,5969,2019
5969,1158,0,4,4,2019,inner,1158,2011,5969,2019
5972,3839,3,1,1,2019,inner,3842,2011,5972,2019
5972,11751,1,1,2,2019,inner,11752,2011,5972,2019
5972,9178,0,1,3,2019,inner,9178,2011,5972,2019
5972,1005,0,1,4,2019,inner,1005,2011,5972,2019
5972,6640,3,2,1,2019,inner,6643,2011,5972,2019
5972,21848,5,2,2,2019,inner,21853,2011,5972,2019
5972,8882,2,2,3,2019,inner,8884,2011,5972,2019
5972,181,0,2,4,2019,inner,181,2011,5972,2019
5972,8241,3,3,1,2019,inner,8244,2011,5972,2019
5972,30370,10,3,2,2019,inner,30380,2011,5972,2019
5972,8725,0,3,3,2019,inner,8725,2011,5972,2019
5972,317,0,3,4,2019,inner,317,2011,5972,2019
5972,6856,3,4,1,2019,inner,6859,2011,5972,2019
5972,11863,1,4,2,2019,inner,11864,2011,5972,2019
5972,6357,3,4,3,2019,inner,6360,2011,5972,2019
5972,975,0,4,4,2019,inner,975,2011,5972,2019
6369,270,9,1,1,2019,inner,279,2015,6369,2019
6369,509,9,1,2,2019,inner,518,2015,6369,2019
6369,2637,19,1,3,2019,inner,2656,2015,6369,2019
6369,3149,21,1,4,2019,inner,3170,2015,6369,2019
6369,365,2,1,5,2019,inner,367,2015,6369,2019
6369,73,1,2,1,2019,inner,74,2015,6369,2019
6369,256,0,2,2,2019,inner,256,2015,6369,2019
6369,1273,6,2,3,2019,inner,1279,2015,6369,2019
6369,1458,4,2,4,2019,inner,1462,2015,6369,2019
6369,68,0,2,5,2019,inner,68,2015,6369,2019
6369,195,0,3,2,2019,inner,195,2015,6369,2019
6369,966,2,3,3,2019,inner,968,2015,6369,2019
6369,1104,0,3,4,2019,inner,1104,2015,6369,2019
6369,319,2,4,2,2019,inner,321,2015,6369,2019
6369,1193,6,4,3,2019,inner,1199,2015,6369,2019
6369,2048,6,4,4,2019,inner,2054,2015,6369,2019
6369,87,1,4,5,2019,inner,88,2015,6369,2019
6375,1187,0,1,1,2019,inner,1187,2018,6375,2019
6375,5602,0,1,2,2019,inner,5602,2018,6375,2019
6375,7528,0,1,3,2019,inner,7528,2018,6375,2019
6375,3701,0,1,4,2019,inner,3701,2018,6375,2019
6375,555,0,1,5,2019,inner,555,2018,6375,2019
6375,7683,1,2,1,2019,inner,7684,2018,6375,2019
6375,30676,3,2,2,2019,inner,30679,2018,6375,2019
6375,33456,0,2,3,2019,inner,33456,2018,6375,2019
6375,12479,0,2,4,2019,inner,12479,2018,6375,2019
6375,2121,0,2,5,2019,inner,2121,2018,6375,2019
6375,6035,0,3,1,2019,inner,6035,2018,6375,2019
6375,25829,0,3,2,2019,inner,25829,2018,6375,2019
6375,33651,0,3,3,2019,inner,33651,2018,6375,2019
6375,17903,0,3,4,2019,inner,17903,2018,6375,2019
6375,2548,0,3,5,2019,inner,2548,2018,6375,2019
6375,1273,0,4,1,2019,inner,1273,2018,6375,2019
6375,5395,0,4,2,2019,inner,5395,2018,6375,2019
6375,15097,0,4,3,2019,inner,15097,2018,6375,2019
6375,11262,0,4,4,2019,inner,11262,2018,6375,2019
6375,1892,0,4,5,2019,inner,1892,2018,6375,2019
6376,485,0,1,1,2019,inner,485,2017,6376,2019
6376,1602,2,1,2,2019,inner,1604,2017,6376,2019
6376,3615,3,1,3,2019,inner,3618,2017,6376,2019
6376,1196,0,1,4,2019,inner,1196,2017,6376,2019
6376,9072,19,2,1,2019,inner,9091,2017,6376,2019
6376,40998,45,2,2,2019,inner,41043,2017,6376,2019
6376,55322,94,2,3,2019,inner,55416,2017,6376,2019
6376,17181,30,2,4,2019,inner,17211,2017,6376,2019
6376,120,0,2,5,2019,inner,120,2017,6376,2019
6376,2435,0,3,1,2019,inner,2435,2017,6376,2019
6376,30016,11,3,2,2019,inner,30027,2017,6376,2019
6376,38039,20,3,3,2019,inner,38059,2017,6376,2019
6376,10074,12,3,4,2019,inner,10086,2017,6376,2019
6376,106,0,3,5,2019,inner,106,2017,6376,2019
6376,381,0,4,1,2019,inner,381,2017,6376,2019
6376,7887,0,4,2,2019,inner,7887,2017,6376,2019
6376,7813,1,4,3,2019,inner,7814,2017,6376,2019
6376,1383,0,4,4,2019,inner,1383,2017,6376,2019
6386,1051,0,1,1,2019,inner,1051,2018,6386,2019
6386,2128,0,1,2,2019,inner,2128,2018,6386,2019
6386,2608,0,1,3,2019,inner,2608,2018,6386,2019
6386,1226,0,1,4,2019,inner,1226,2018,6386,2019
6386,10549,7,2,1,2019,inner,10556,2018,6386,2019
6386,43567,4,2,2,2019,inner,43571,2018,6386,2019
6386,38016,4,2,3,2019,inner,38020,2018,6386,2019
6386,11579,0,2,4,2019,inner,11579,2018,6386,2019
6386,98,0,2,5,2019,inner,98,2018,6386,2019
6386,7256,0,3,1,2019,inner,7256,2018,6386,2019
6386,35437,0,3,2,2019,inner,35437,2018,6386,2019
6386,22012,0,3,3,2019,inner,22012,2018,6386,2019
6386,4738,0,3,4,2019,inner,4738,2018,6386,2019
6386,2912,0,4,1,2019,inner,2912,2018,6386,2019
6386,6006,0,4,2,2019,inner,6006,2018,6386,2019
6386,5445,0,4,3,2019,inner,5445,2018,6386,2019
6386,1526,0,4,4,2019,inner,1526,2018,6386,2019
6403,171,0,1,1,2019,inner,171,2016,6403,2019
6403,1816,4,1,2,2019,inner,1820,2016,6403,2019
6403,3728,13,1,3,2019,inner,3741,2016,6403,2019
6403,770,4,1,4,2019,inner,774,2016,6403,2019
6403,225,0,1,5,2019,inner,225,2016,6403,2019
6403,460,2,2,1,2019,inner,462,2016,6403,2019
6403,4601,6,2,2,2019,inner,4607,2016,6403,2019
6403,8561,22,2,3,2019,inner,8583,2016,6403,2019
6403,2722,9,2,4,2019,inner,2731,2016,6403,2019
6403,535,1,2,5,2019,inner,536,2016,6403,2019
6403,348,0,3,1,2019,inner,348,2016,6403,2019
6403,3625,2,3,2,2019,inner,3627,2016,6403,2019
6403,9360,24,3,3,2019,inner,9384,2016,6403,2019
6403,5049,22,3,4,2019,inner,5071,2016,6403,2019
6403,447,3,3,5,2019,inner,450,2016,6403,2019
6403,161,5,4,1,2019,inner,166,2016,6403,2019
6403,1966,2,4,2,2019,inner,1968,2016,6403,2019
6403,5199,16,4,3,2019,inner,5215,2016,6403,2019
6403,4567,31,4,4,2019,inner,4598,2016,6403,2019
6403,1300,14,4,5,2019,inner,1314,2016,6403,2019
6404,18430,154,1,1,2019,inner,18584,2016,6404,2019
6404,23612,52,1,2,2019,inner,23664,2016,6404,2019
6404,16349,32,1,3,2019,inner,16381,2016,6404,2019
6404,8000,21,1,4,2019,inner,8021,2016,6404,2019
6404,3396,2,1,5,2019,inner,3398,2016,6404,2019
6404,63994,35,2,1,2019,inner,64029,2016,6404,2019
6404,90353,104,2,2,2019,inner,90457,2016,6404,2019
6404,49365,77,2,3,2019,inner,49442,2016,6404,2019
6404,27226,36,2,4,2019,inner,27262,2016,6404,2019
6404,6716,11,2,5,2019,inner,6727,2016,6404,2019
6404,65454,72,3,1,2019,inner,65526,2016,6404,2019
6404,82409,231,3,2,2019,inner,82640,2016,6404,2019
6404,34472,55,3,3,2019,inner,34527,2016,6404,2019
6404,23297,13,3,4,2019,inner,23310,2016,6404,2019
6404,4573,4,3,5,2019,inner,4577,2016,6404,2019
6404,17099,44,4,1,2019,inner,17143,2016,6404,2019
6404,16574,55,4,2,2019,inner,16629,2016,6404,2019
6404,5097,9,4,3,2019,inner,5106,2016,6404,2019
6404,5021,8,4,4,2019,inner,5029,2016,6404,2019
6404,1619,0,4,5,2019,inner,1619,2016,6404,2019
6405,469,0,2,2,2019,inner,469,2016,6405,2019
6405,212,0,2,3,2019,inner,212,2016,6405,2019
6405,782,2,2,4,2019,inner,784,2016,6405,2019
6405,65,0,2,5,2019,inner,65,2016,6405,2019
6405,148,0,3,2,2019,inner,148,2016,6405,2019
6405,99,0,3,3,2019,inner,99,2016,6405,2019
6405,78,0,3,4,2019,inner,78,2016,6405,2019
6406,292,0,2,1,2019,inner,292,2016,6406,2019
6406,2116,2,2,2,2019,inner,2118,2016,6406,2019
6406,9629,10,2,3,2019,inner,9639,2016,6406,2019
6406,3085,1,2,4,2019,inner,3086,2016,6406,2019
6406,196,0,2,5,2019,inner,196,2016,6406,2019
6406,58,0,3,1,2019,inner,58,2016,6406,2019
6406,3243,0,3,2,2019,inner,3243,2016,6406,2019
6406,6488,0,3,3,2019,inner,6488,2016,6406,2019
6406,1967,1,3,4,2019,inner,1968,2016,6406,2019
6406,396,0,4,2,2019,inner,396,2016,6406,2019
6406,231,0,4,3,2019,inner,231,2016,6406,2019
6417,63,0,1,1,2019,inner,63,2017,6417,2019
6417,418,1,1,2,2019,inner,419,2017,6417,2019
6417,927,0,1,3,2019,inner,927,2017,6417,2019
6417,175,0,1,4,2019,inner,175,2017,6417,2019
6417,705,0,2,1,2019,inner,705,2017,6417,2019
6417,7825,7,2,2,2019,inner,7832,2017,6417,2019
6417,15010,11,2,3,2019,inner,15021,2017,6417,2019
6417,5641,1,2,4,2019,inner,5642,2017,6417,2019
6417,78,0,2,5,2019,inner,78,2017,6417,2019
6417,2979,1,3,2,2019,inner,2980,2017,6417,2019
6417,7916,1,3,3,2019,inner,7917,2017,6417,2019
6417,5177,0,3,4,2019,inner,5177,2017,6417,2019
6417,255,0,4,2,2019,inner,255,2017,6417,2019
6417,750,0,4,3,2019,inner,750,2017,6417,2019
6417,1141,0,4,4,2019,inner,1141,2017,6417,2019
6418,61,0,1,2,2019,inner,61,2017,6418,2019
6418,120,0,1,3,2019,inner,120,2017,6418,2019
6418,2348,0,2,1,2019,inner,2348,2017,6418,2019
6418,3299,0,2,2,2019,inner,3299,2017,6418,2019
6418,6282,3,2,3,2019,inner,6285,2017,6418,2019
6418,827,0,2,4,2019,inner,827,2017,6418,2019
6418,6669,0,3,1,2019,inner,6669,2017,6418,2019
6418,12778,0,3,2,2019,inner,12778,2017,6418,2019
6418,17859,0,3,3,2019,inner,17859,2017,6418,2019
6418,3665,0,3,4,2019,inner,3665,2017,6418,2019
6418,4578,0,4,1,2019,inner,4578,2017,6418,2019
6418,3418,0,4,2,2019,inner,3418,2017,6418,2019
6418,2711,0,4,3,2019,inner,2711,2017,6418,2019
6418,540,0,4,4,2019,inner,540,2017,6418,2019
229,74,1,2,2,2020,inner,75,2014,229,2020
229,142,0,3,1,2020,inner,142,2014,229,2020
229,1688,44,3,2,2020,inner,1732,2014,229,2020
229,121,11,3,3,2020,inner,132,2014,229,2020
235,64,19,1,1,2020,inner,83,2014,235,2020
235,156,119,1,2,2020,inner,275,2014,235,2020
235,61,41,1,3,2020,inner,102,2014,235,2020
235,71,29,2,1,2020,inner,100,2014,235,2020
235,101,43,2,2,2020,inner,144,2014,235,2020
235,48,27,3,1,2020,inner,75,2014,235,2020
235,70,14,3,2,2020,inner,84,2014,235,2020
235,41,15,3,3,2020,inner,56,2014,235,2020
235,148,11,4,2,2020,inner,159,2014,235,2020
235,172,13,4,3,2020,inner,185,2014,235,2020
237,196,51,2,3,2020,inner,247,2013,237,2020
237,237,39,2,4,2020,inner,276,2013,237,2020
237,240,30,3,2,2020,inner,270,2013,237,2020
237,1517,131,3,3,2020,inner,1648,2013,237,2020
237,2532,106,3,4,2020,inner,2638,2013,237,2020
237,1378,71,3,5,2020,inner,1449,2013,237,2020
